,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
"Manuel Roxas-January 26, 1948",0.2148438666019252,-0.143460192387922,0.17058480108188312,-0.059124818654289195,-0.03507668986362793,-0.06980817342292119,0.22102507195724444,0.1592851581214462,-0.045841386199194416,-0.058995985122910884,-0.029457001804051874,-0.03722015111944906,-0.03218385901800434,-0.06486530618650048,0.05189538263414759,-0.10650078162313836,-0.04961532134368605,-0.02495381779159122,0.01626139154528068,-0.2259983920576879,0.03790411940153536,0.20056102995534406,-0.12026885319187511,-0.04785244203331,-0.09352418918813753,0.039092010878478856,-0.09297905995486945,-0.04003264698501979,-0.03095315229542646,-0.032181963999850134,0.12046074285569491,0.016152464305894367,-0.01566740148077972,-0.048493567357568955,-0.021090214624235798,-0.027070003549285425,-0.04915595241422891,0.04311216966224953,-0.052807874716429684,-0.008263144193123809,-0.007543213698717192,0.015503555218733981,-0.012774283327671157,0.023640808831051175,-0.016947852579160833,0.007146374071917357,0.04972229934017678,0.04995273578332679,0.02892211943568325,0.04288825573044682,-0.021799656142437875,0.02418641193005299,-0.07833686709579464,0.14754348331608994,-0.059295752272438024,0.12545250224589696,0.06601553263343297,-0.0012887946397201035,-0.06959259892269888,0.18913036136065878,-0.1925403780818659,-0.1336603106987721,-0.13215020066649638,0.0701240311947548,-0.09321642127189265,0.48843294105872315,0.13928199514886624,0.2150748912617277,-0.14753966490458525,0.07117185164325322,0.17920683679915053,-0.05490125067020031,0.03261607092305209,0.043508083638291215,-0.20565601896484134,0.0227248740431859,-0.07528277045436922,0.12001780719068628,-0.019752905515608255,0.012316523310954824,-0.044642366678028955,-0.09551000176160329,0.017500509652066166
"Elpidio Quirino-January 24, 1949",0.16821155615334296,-0.09005837578694814,0.03552553313241443,-0.05756949319660128,-0.03119161523984535,-0.037605870431877596,0.2145139619116995,0.014484712787246319,-0.008640114768397659,-0.10911439746110434,-0.00013012650282130574,-0.19738022726530222,-0.0059261704302825,-0.01117467085510681,0.027818010299395977,-0.18150398946211677,0.12996269937443675,-0.01974541038563166,0.003954069503171311,-0.07767755876008844,-0.22464312259653021,0.13450877565689778,-0.11326373415483636,0.10762068329194162,0.01669595202870925,-0.04972499824038924,-0.022383692221342656,-0.048647207372095616,-0.05186588516256101,0.17108608015293036,-0.11703747009256188,-0.025092638451722382,-0.08593460187623804,0.15491982910356894,0.09441327334254826,0.07523377310539087,0.13619099560016962,-0.1481474229115819,0.05759414428995401,0.012809678748581264,-0.0576216177098017,0.01348562499382768,0.012519293076333234,0.05256920919473258,0.15758056242054588,0.011949844089958115,-0.3260973950115201,0.5108041889210796,0.1339347468924323,-0.06832091392152961,0.09505589587883685,0.08244351822509735,0.23022668180939898,-0.0033698676400455195,0.12337485938108304,0.019391154281495203,-0.07574678289398297,0.09526885295637823,0.0029329567817310983,-0.08606068301781784,0.05583232790636245,-0.02778110350503679,0.010922686157206884,-0.09075493604662009,-0.063103719310256,-0.04683072726969038,-0.040670251242710655,-0.0315375318647179,0.022932066543325916,-0.05848244537293816,0.02018720851440461,0.038170319713625604,0.026067286571363358,-0.06194414967114536,0.00928597534901755,-0.030391906020841627,0.04384629356109049,-0.06059523769231676,-0.03648533630594168,-0.004108415994747034,3.2396989490135166e-05,0.005923724866584211,-0.011248660179131455
"Elpidio Quirino-January 23, 1950",0.12188409265582971,-0.09696942545609635,0.04688834535367423,-0.04677473457796488,0.017124338722320265,-0.03225192214004008,0.220581348856816,0.12320821148491241,-0.0291637092580326,-0.06780258762006824,-0.03709059813047336,-0.23100467687916557,-0.07659312294166137,-0.021362288649029386,0.09507631613093435,-0.2945153070843433,0.07692730005038166,-0.06180785790672121,0.03549899422353485,0.02966024022219758,-0.009613995453054622,0.01516349007313935,-0.07332832430345688,0.1825445696432806,-0.025265466581828176,-0.13201773178243595,0.20162286581023858,-0.20760179316166552,-0.08143293787680801,0.03864748068416801,-0.26629226301599274,0.10321756892100212,-0.15940689608140732,0.06052888749470326,-0.0297150920088544,0.01631731759232747,0.19078204836772328,-0.12335303003161317,0.08854958531246888,0.15734456555216392,0.03109403521081579,0.022951852253420845,0.13520734227986977,-0.09307514849955228,-0.16034331378630257,-0.14605295363450668,0.12775128893415316,-0.2518252468580029,-0.15225440295487885,-0.04572191025245019,-0.24003503134985055,-0.1009323353934549,-0.29031196632719486,-0.08184786114950449,-0.019306886665697198,-0.09443362452508278,0.01168278968122488,-0.0754892063068568,-0.0388814343697829,0.065370640252677,0.016432688672086714,0.020805798962843746,0.021728673209681835,-0.06210823964205556,0.03147194825755232,-0.07229093768357736,0.013948372102297161,-0.05887804950992294,0.029713800204597823,0.017231262540427613,-0.03281778372916969,0.045313809996881324,-0.02103475068987329,0.019594845419948635,0.026641050396416614,0.009464922274536363,0.03840881664152942,0.0029308607564090434,-0.034104009726242265,-0.022114335601091027,-0.006084004250142634,-0.05334725792076527,0.002525227489698172
"Elpidio Quirino-January 22, 1951",0.14020639686353295,-0.07613433772815306,0.05592904940718994,-0.0026425244855257856,0.023145111127399004,-0.018735531675837008,0.15553453636192963,0.05062256923835175,-0.013088994460914648,0.009175424845921872,-0.03239947605337953,-0.09599348594682829,0.013106305231833057,0.01911797706588662,-0.04502903811026626,-0.13483497894361232,0.22780255049007656,-0.00282629554039221,-0.06680407907422865,0.27958069569706956,-0.15559079060240255,-0.036171060540437,0.20831264182082004,0.23254478181438265,0.08102191946851212,0.06627468901136137,-0.043591751158429524,0.14916467723820956,-0.012169594165044694,-0.03393327841403849,0.0101606931427818,0.006996713307551803,0.21017641517313254,-0.00022670575705138713,0.42593683499762114,0.08468888772220443,-0.10602843765975759,0.42788968004671085,0.24898233555031013,-0.007836893723270556,-0.01216146966381059,0.04394599124905334,0.1577598083497395,0.15752572958059888,-0.04989548750171199,0.05575194952803474,0.07142316462791813,-0.06299310858307149,-0.06033678843784692,0.07523571078512553,0.03859659694639853,0.0399760929436974,0.07660091958864829,-0.020372293303965647,-0.01695464788528715,0.06504433920887827,0.03508282790612725,-0.09820226537160914,0.05746798746048153,0.005193723940753509,-0.011078016564963307,0.07443824815721192,-0.019311138681499775,0.09996567238554616,-0.0032754112725982753,0.017986631028986726,0.03324019191193965,0.05119521000976155,-0.019089961619329805,0.02294513388139718,0.017382324678480984,-0.02351001465122603,0.019150135298593524,0.0064154410053344655,-0.007067384947165765,0.031416886563419504,-0.02712456281284162,-0.014962245597203824,-0.012437323153135914,-0.013509558077612584,-0.008095793301143463,-0.02487767833932386,0.013021486363546882
"Elpidio Quirino-January 28, 1952",0.16522674038313345,-0.08809197368950898,0.030799486428726222,-0.019123659958268837,0.014924918212530782,-0.02187155193303685,0.16578851272166523,0.05410606296498872,0.006048933784717614,-0.00038029128468914346,-0.039256051072493026,-0.13128841757487664,-0.007533514038590083,0.048263368626565134,-0.00023857777288959576,-0.11001961689858418,0.24874213044780222,0.04308819366736535,-0.18476016956657074,0.2052139092677837,-0.15849168368765754,-0.16147690020207064,0.20746366690096255,-0.05328965102906588,0.24855907007835076,-0.042582291031252745,-0.14645314432116457,0.08127367695793321,0.21488277490028096,0.04526766655895459,0.1372681906081629,-0.0928058598018745,-0.03107141722081229,-0.09258446802179701,-0.17758075454226926,-0.09356743522177388,-0.17100289672069444,-0.17204625311431565,-0.18314298677204854,-0.1494289652423366,0.10838202989076123,-0.17141817609252566,-0.15773390238852164,0.01755338980148649,0.13868704073382493,-0.0450296725157583,0.05431489419530916,-0.040164428453254304,-0.04337392885017276,-0.05117348180841741,-0.088004788261708,0.025975434155518822,-0.03416504532785009,-0.16836511165770662,-0.03283362719783004,-0.07698067328468444,0.04097570382247462,0.11928313562149445,-0.2779702423477138,0.15113342214079817,0.09715701133266545,-0.21660185899461984,-0.06835494404580096,-0.04533021158732129,0.010912752959642552,0.019910362226457378,-0.04156971187722562,-0.02738305687300597,-0.007003690299843767,-0.021507341246515987,-0.033096430142411,0.024281039314162197,0.032705194579610006,-0.025187405155713008,0.028435318113048707,-0.007461332222998448,-0.0025282264743078688,0.021870857337281262,0.023691750114112307,-0.0156990329264893,-0.020753116360335628,-0.010465178057891796,-0.0036359783301139277
"Elpidio Quirino-January 26, 1953",0.23541183083386097,-0.15415637848403943,0.013385303318964387,-0.10194029856125238,0.013349170633411036,-0.0165346717804467,0.13207202243194147,-0.02533673258535188,0.03189919986193358,-0.1266647124612448,-0.08053434535601516,-0.10353639605062007,0.004789010656541962,-0.00014037997473883323,0.07308414157427671,-0.09744652460342924,0.09687636449110655,0.06171292978534353,-0.09515658012906471,0.07835213327987749,-0.00038429460082264574,-0.13178964885641722,0.05156510494698497,-0.09184270426774854,0.054019641688371735,-0.08325985250621055,0.008693269758032897,0.09976926132621546,0.09529505522199135,-0.0009889435025418713,0.00461614524514353,-0.08120606782990002,-0.06044236248917534,-0.036622083872965484,-0.11174691104309306,-0.10969064949300408,-0.04586423155586525,-0.22207406966227763,-0.11513579791648564,-0.09013267666607816,-0.027184517039275713,-0.039532868784499305,-0.08073679704585882,-0.03944904323745096,-0.08259746320339213,0.04670259953172245,0.06173786431091765,-0.01931888518031903,-0.07585327692794915,-0.00401482210136845,0.07406774703060097,-0.1286709496299988,0.018644113956661962,0.26563881376467513,0.039742296598861096,0.10156516281285904,-0.04830507976093546,-0.03658363326654367,0.38173014949872186,-0.30590519864603705,-0.16092519787394471,0.36225247124659427,0.012170629897956755,0.20541112229082958,-0.13063241884711782,-0.00014865863571215522,-0.0020534711195092396,0.0004429187683813828,0.03646397101343485,0.08044804333032807,0.0030548508242358454,-0.09146515439689286,-0.0726476305320692,0.07192999098642104,0.0556922838070467,-0.025544767640920285,-0.12259875463480005,0.04530770388674257,0.07685936981428643,0.024121874389239704,0.01310707105756699,0.0034867045711876876,-0.003928870008447514
"Ramon Magsaysay-January 25, 1954",0.13450290340103377,-0.06735089866662661,-0.0014384390870458804,-0.07553917075123925,0.011650243586080713,-0.01819517114368971,0.12954180265435095,-0.0605201199984346,0.016076965422695533,-0.1605829305567224,-0.020634891664776438,-0.24692267770828907,-0.05391999432407687,-0.042323489830223465,-0.06043945979983015,0.15014976616358597,-0.29669906977165,-0.06288620046357593,0.1351275732147703,0.18790114720672635,0.38014555692264124,-0.21084648187893437,0.1303104371076076,0.08163045646009762,0.07058502496875775,-0.01549667971428823,0.16481757181101825,0.051193360478431926,-0.028296733925324346,-0.23129687596586002,0.06242924088977582,-0.18717500795190778,0.12444536167346085,0.09308499113387984,0.13147831449964603,0.01599083724256511,-0.018896356819684105,-0.03751056819675413,-0.013063967607332787,0.09715098733607504,0.06376648339717254,0.07878453094462551,-0.07115935404259577,-0.028714832370156526,0.10367474787947528,-0.18414284547051776,-0.14161468551436396,0.06381887463765566,0.03636219007137291,-0.017200027767185152,-0.031773445964644105,0.021880884019295953,-0.07651826245616974,-0.07863865956843606,0.050603460868320974,-0.08772290082687749,-0.12101803897633637,0.09945610616384443,-0.0932389910620498,-0.19870339979811738,-0.00464237047161085,-0.052855073922017985,0.06871740832332775,-0.10036203385820838,-0.018890250996253806,0.10187687940244024,0.04160420943633863,0.08200201957387394,-0.01790922842705998,-0.04009177316063622,0.08815020202023734,0.009125281734278368,-0.09042961291816928,-0.10194020051246683,-0.054553894593641475,0.14801156127007173,-0.12106152846945079,0.06594196846190134,0.010149918573344838,-0.017389693441331407,-0.0034488970985040108,-0.020518974567143706,-0.0029001506880588952
"Ramon Magsaysay-January 24, 1955",0.23522371548385096,-0.09588334035365406,-0.03722132044577937,-0.1682070931625367,-0.03874037421410814,-0.04306959579393374,0.16148651394054664,-0.11137171218373174,0.015116511721131617,-0.25481573870394836,-0.044527398025288954,-0.221283065632447,0.0025849416501696615,-0.045907601684994026,-0.034840336411282834,0.2334183333343225,-0.1343432355570518,0.017278396227669374,0.016250500751983952,-0.04759366351826494,0.19048181196511826,-0.008714238800328527,0.02321345934123793,-0.05378405094831875,0.036354466104403176,-0.006838582128536461,-0.010084302597386428,0.03376010281222614,-0.03927507700549734,-0.10435902532434707,0.008030754616530548,-0.007484018910431057,0.07698310832245366,0.018126748669315924,0.0027122341211713434,0.020836154497093338,-0.024271486171866943,0.03146483235387256,-0.03015194287847387,0.043927933369170585,-0.01692516697573114,-0.02010908748039144,0.012686159324331403,0.005874280044130398,-0.05188818698731275,0.03651964092170431,-0.020108143513462455,0.09663358191309597,-0.00353903950832842,0.02452452152265916,-0.008438424345230174,0.02200925226693445,-0.0078531643639196,0.017975566930521554,-0.10695617776001679,0.16073728022419348,0.15650311755403568,-0.14229346745345337,0.06930691060068292,0.33115423221996176,-0.01803514303711224,-0.0819394994458719,-0.027779792752425852,0.09424107216594,0.019279858405882803,-0.11397518631058921,-0.06497473211986214,-0.12683226365119743,0.07038926118024495,0.010281470460106596,-0.15498166859887164,-0.01445525387037361,0.16558554292780356,0.17011986203884344,0.1593898317973336,-0.3636892725543803,0.2037959949159169,-0.18298901951766836,0.10334715312149632,-0.026165522680382563,-0.07856154882260487,0.049254706484064034,0.04165640921102789
"Ramon Magsaysay-January 23, 1956",0.18287144186152413,-0.08541472255697088,-0.06430567466239721,-0.12179301018792967,-0.0023316543159437497,-0.008345650125230654,0.07610049080678158,-0.20103651229043124,0.050091165497840595,-0.20995974336430173,-0.026596709934226227,-0.11988271679094645,-0.006890202327819522,-0.002113581669914114,0.029371289313060312,0.2741538395374898,0.054250264933439166,0.04029410594448821,0.041096931861049735,-0.04768137567592602,-0.006872362253305247,-0.09016784582629099,-0.03341510570526355,0.015747419793455567,-0.1698911090905992,-0.051081988756183506,-0.015987613809206436,-0.06977121908137916,0.04786528181804165,0.11390667358396621,-0.1265964773756784,0.07604356108334369,-0.09254573619339357,-0.041992996139984314,-0.050608807709845875,0.03222220232945607,0.021157001811623197,0.06791756876155139,0.03665280333763438,-0.0480924115710868,-0.07521552760695767,-0.047798748807937115,0.09373378340224636,0.005976651029836257,-0.17900415375674814,0.27840266906287137,0.20376516030735076,-0.20667648831740096,-0.18190380396127914,-0.006120909612963776,0.22503292716189427,-0.08429801802876632,0.3516373574747843,-0.06744447615462977,0.07190534834556071,-0.15610122527365747,-0.05840665029432628,0.18372474508021897,-0.16529518840185392,-0.1332741094385516,-0.01526273959899219,-0.10599522443065602,-0.07653489615040968,-0.21297634115744402,-0.02272756938585456,0.08177661075843587,0.07163867213281676,0.11266594573512938,0.01423964394323047,0.00261578923088486,0.07361283836489894,-0.019765295263781867,0.012188663192646831,-0.037312516797646286,0.014196158060967117,-0.027439626794364715,0.045760796850706165,0.00478708177023742,0.010336633634532992,-0.00011227187120247646,0.02010537529987805,-0.010892155520659768,-0.03866403758325829
"Ramon Magsaysay-January 28, 1957",0.23124277831153603,-0.09167536074522983,-0.10968127916158507,-0.15241614542650225,-0.01870474585217057,-0.002616243459792566,0.11187461015052587,-0.25160072096343017,0.08286672437970778,-0.15694064172657182,0.04161079791796369,-0.10170878240270717,-0.005534000006464924,0.02696324308241733,0.007015187818183495,0.31099416227358023,0.1246234683260784,0.07603173754754053,-0.019397864641192347,-0.10843452662517036,-0.12695251078808706,0.0826460639481003,-0.015551055168878414,-0.07903700738860102,-0.05862636481707537,0.028770880169093484,-0.025829461093309386,-0.010809925684965672,-0.0755924401718914,0.039417143978325075,0.00022889675490295132,0.08031128939738401,-0.025069136917969692,-0.08729093585665952,-0.11014065389634291,-0.03498470355855711,0.05378693753568462,0.13542661953305746,0.024238096009365412,0.021678108714769793,0.046464726874907485,0.02536106461295615,0.0009304718099387217,0.01977673767985741,0.048855724568057306,0.005162163615255409,0.02572572602615811,0.07069247565253375,0.052580330535953006,0.01972463831473345,-0.11042963675292986,0.09860223239558029,-0.11560916623066614,0.003708510244701967,-0.06858757069548731,0.05447257558634328,0.053923129090663074,-0.08932993637340592,0.013291952832716107,0.08596584027678805,0.08581524505278323,0.04578009664809961,0.03405488009093821,0.12011055708135862,0.13676063980633982,-0.13021421106958356,-0.2085336948008739,-0.10110902633033211,-0.028325688579810614,0.10923099319410237,-0.10428595964142058,0.07896101356469214,-0.03430711004893157,-0.08273653105803229,-0.10427494597933626,0.4374839827244267,-0.2519460162756611,0.18572327378822343,-0.15153425410914834,0.05093581545574899,0.0781018673185245,0.0018676003782663979,0.005065980951514985
"Carlos P. Garcia-January 27, 1958",0.23559599015868765,-0.0959660660468089,-0.13333129998522036,-0.11259105304227073,-0.005903932093378629,0.011246822335745584,0.08660919199550947,-0.2541620831783708,0.08418921887216972,-0.07156126642273268,0.015603346984188438,0.16042692461187202,0.09559241709990356,0.06351613905923822,-0.025881615301994718,0.10102339885793037,0.1534249038392873,0.05214823550890107,-0.08799095405959992,-0.0019122991912973227,-0.14936353164049807,0.04594545794331352,-0.006862095892306274,-0.031222764035782717,-0.03291337064881706,0.09612025991451441,0.002087373033747045,-0.03804079622865225,-0.01574135565549085,0.057630119563841106,0.02734493542853371,0.042601078733975846,-0.009127271131314165,-0.07316759464194718,-0.0544431471270146,-0.02098832440619166,0.030556424391076722,0.12611036374607257,0.011029538679926235,-0.01429378738599434,0.049273871015479996,0.10453512638775299,-0.014090644034262963,-0.026838992646722522,0.12300795705470069,-0.1487085268964861,-0.13010457679208684,-0.15697061838759382,0.161887414628413,0.05082269647378886,-0.10388684205049765,0.13501425695239816,-0.2788013079608963,0.025217972512601414,0.015042861331421823,-0.058620022029784266,-0.13935042345206056,0.01416735671397347,0.015326550161812,-0.13997827419927533,0.044688800292127455,0.06323573550506478,0.13081269406408566,-0.05076429517467113,0.03243644590585769,-0.04756048917186142,0.13100232465527015,0.17852535543897904,-0.05167347754602694,-0.029906439164425206,0.20064848598831123,0.05000901438145854,-0.13702952865377072,-0.11935856548651916,-0.1550222892352937,-0.41406404630023896,0.15115321716268967,-0.034971748132042374,0.10827713850840368,0.028845131578925456,-0.06707036208701185,-0.008937770085401184,0.023119302552965935
"Carlos P. Garcia-January 26, 1959",0.2350788789568305,-0.10259708090285252,-0.09091758284998257,-0.11571208307757738,0.009733766950271536,0.0012504140925398445,0.0760284492324038,-0.18775498951797243,0.045381872344194774,-0.09456016458310462,-0.045012980572164664,0.3935693670197594,0.22962646419979457,0.02713753499672452,-0.00846474699709302,-0.09396868668307179,-0.021687348619621575,-0.04288821406361761,-0.058920363851631734,0.03454911326381709,-0.01973320108161762,0.002088589838409711,-0.029142423089516,0.029970248318229524,0.06431881905297532,0.05743276720293044,0.030549934520514847,-0.08307293404871367,0.05065481614018653,0.005800687724787647,0.04829196829882109,0.034960961483024196,-0.009772248463393328,-0.023159066253162035,0.03432075408911501,-0.02602432851929687,0.014303841600438886,0.04606224237967292,0.02287329661417377,0.016619346994627054,0.006669970050994114,0.060381335522367074,-0.03510406803933715,-0.012897928600982362,-0.024509765161691895,-0.04346477619494468,-0.014707875960650242,0.04626863956850813,0.01744485449019604,0.030560725821165494,-0.10234800913439392,0.013172041738129848,-0.11731876233416634,-0.008220926221203078,-0.026138674097660464,0.011742689441788181,-0.13687465608656704,0.020430897407811652,0.026160920894276955,-0.0285705153725391,-0.18548900222177434,-0.04123528824883629,-0.08449884983382658,-0.2255054806465869,-0.03779034497583042,0.14604920631660104,-0.029910378563516235,0.01878716372872585,0.16528663680870914,-0.2895090765420779,-0.08920648886284707,-0.20089187749624796,0.19347394907959134,0.1933360718508427,0.329322861107095,0.240281266545299,0.019890920162107088,-0.07335024829532537,-0.08493292991260644,-0.10092669279737154,0.07448344858905749,0.023644511171993392,-0.004270248173278311
"Carlos P. Garcia-January 25, 1960",0.21445634977427705,-0.10776775430813142,-0.04614099086470898,-0.06648835196646233,0.027802705637120635,-0.006343802753599965,0.10713215329908918,-0.10934656863897296,0.04908996633016171,-0.041364566804821035,-0.047401564693112914,0.4348559592247634,0.19590223367895213,0.002215739949630766,-0.021347196659111785,-0.18000516390539545,-0.13603611732256637,-0.0761523349675475,-0.006751048283735895,0.05707489645873855,0.059647805178074456,-0.09988152426813186,-0.016204514787131374,0.09218815627055252,0.10325043082567686,0.03204659144096272,0.11869529272290887,-0.034392344556772425,0.03126751850248981,-0.06371246492824963,0.016046170528283953,0.01654756172458529,-0.005800102820688472,0.0842609146688979,0.07421493010408625,0.0579213051620903,0.05025786739744106,-0.06416931750472943,0.00943487941889711,0.024603497595171324,-0.035535996152534784,-0.07473736448331643,-0.05211761932683401,-0.022424531471593543,-0.047637868890998386,0.038443963759098844,-0.030705121314828714,-0.028237628817284553,-0.04345051214803185,0.027637138743470673,0.06699238617713753,-0.06768595264471794,0.11770756266464664,0.06682199285628843,0.05890812931278954,0.04132747056100465,-0.008664127320234978,-0.02634021022662579,-0.06469579537344904,0.0557571662509025,-0.1444817293029244,-0.13653129624362173,-0.2802482233466268,-0.01461916294543421,-0.050929344936668015,-0.17978969727295185,-0.10110016553270082,-0.2063145951730326,-0.12848524161628597,0.2751116657371503,-0.11438276296945209,0.21222325238606246,-0.0868778955192587,-0.14730876127179013,-0.2616458503562616,-0.06715305003724675,-0.049403014722297973,0.06127511999592963,-0.005494004237178675,0.07175396322118256,-0.0993691167875265,-0.023050483171115424,0.0010878390420184022
"Carlos P. Garcia-January 23, 1961",0.24574311497056553,-0.10260179437716674,-0.09004574917414644,-0.08775242606456303,0.02354890368806837,-0.002302214851518162,0.04114599045957142,-0.08253114980011522,0.009100066406437993,-0.05929633469576596,-0.047199427344402536,0.2995210398277688,0.15012044862469429,0.004934440488835248,0.03525184011611031,-0.14050309567204494,-0.09011341011004,-0.02643902997124488,-0.00460032298778066,-0.05454120504629176,0.03657762093006036,-0.028045900790747494,-0.010290522440254822,0.050220864119435715,0.014723924346117844,-0.06764440126861647,0.048002766593342544,-0.03489656139302556,-0.048991223246820356,-0.11748041388342836,-0.009037327068583526,0.01660657473717624,-0.015095852470326791,0.10047634906072514,0.02361252169742353,0.050634347652387994,-0.029541246156972803,-0.13206087465418614,-0.006630880306697543,0.0030460476284196636,0.008932681762788042,-0.0057842159397771655,-0.0038899839132216446,0.03574465061006269,7.316592651489944e-05,0.008274670249045364,0.10173093905986641,0.06046140796768742,-0.09172260784713597,-0.10102500693021293,0.11794131090567825,-0.06386470445068644,0.16008061871347676,-0.16626858663269586,-0.09248302182472619,-0.0681108885684456,0.20862247404598125,0.014633646755872613,-0.04541823828340343,0.14907937917042743,0.3996327081346315,0.12223521319340915,0.37389547257824435,0.31860698208140054,0.03896265324003724,0.056817726742629054,0.09824174759870193,0.10155113612185941,-0.04429891519672525,-0.12750949371088932,0.14870447158200395,-0.06317121701507473,-0.038931533618126055,-0.0031754933794643455,0.048120698974681055,-0.002399294926046835,-0.04320513776871483,0.08955112437067084,-0.06524885277977958,-0.01004437173163678,-0.026438974033121225,-0.005065212306454496,-0.038616267595454244
"Diosdado Macapagal-January 22, 1962",0.24027288262326918,-0.0674108697333968,-0.11472430730537123,-0.04404072851896503,0.025053204770994382,-0.012310834783966842,0.022856679648056575,-0.22577154869985414,0.12679987229202225,0.2725776160244861,0.26836453601285176,0.015199949129746369,-0.1541455009625974,0.12644024401259749,0.017939915198216295,-0.07478269246864526,0.0051758525713040664,0.049229669212374295,0.06774528157600504,-0.14705584956273526,-0.025723770678515355,0.04076299588041904,0.019404437287453943,-0.007364788331436795,-0.09782865746863,-0.02672096873046107,0.01801295658921142,0.08769950818631687,-0.04754241990749682,-0.07968634778084283,-0.041628697698994195,-0.08168429059989818,-0.01990458428423171,0.014572724339434524,0.05619332474042615,0.03583669841772912,0.006116050399281464,-0.030037566681826146,0.016052922073863145,-0.04258825432217089,-0.029776500330742237,0.0183675053020321,0.005530631958815744,0.03185074280543623,0.08225450138906595,-0.19396975439461264,0.02244104991899682,-0.04659434057733455,-0.021732583563335232,0.0036715723859295207,-0.02462055357827742,-0.04919441949340377,0.01641849844624138,-0.03313017487738531,0.1285842066790242,0.005154933892272366,0.060926816433482266,0.05300117512775301,-0.10760673304510569,-0.11685428354240328,0.05681580126809233,-0.08193229679404598,-0.09816055123055761,0.22570533196719153,-0.07398450933218254,0.135131787099914,0.04767537333996352,-0.004772211317848512,0.04067046877296254,0.3299859434321955,-0.050917446761820064,0.010349760244713575,-0.00857544797027048,0.03021027561665089,0.18000895988507576,0.2072070654322425,0.24399726672382516,-0.2009067330809513,0.2697892245689244,-0.0306891496998133,0.08917393974348976,0.03379803257089683,0.1260774571802265
"Diosdado Macapagal-January 28, 1963",0.23451400372567682,-0.04710714086123324,-0.10448787430145956,-0.07335391757645061,0.014459228478968515,0.007926881936373654,0.002931185551703663,-0.21358147199560046,0.13675536309176234,0.36213994771605595,0.25272385544056414,-0.07880933330445625,-0.22926184221004595,0.13574974990017827,-0.03137048804356702,-0.11219490094042125,-0.07141408440415904,-0.026021321033111108,0.09594702667526986,-0.018225959294782358,-0.005131755371978874,0.0391676996276605,-0.033136320683894854,-0.039706225840532704,-0.05876022799562649,-0.002279173929754118,-0.07020734824838003,0.0702648632176221,0.021010798788785964,-0.030866706075956433,-0.029430278423698244,-0.08529366068949003,0.030798978745147972,0.03760799306576419,0.05195810696426336,0.039002717355665024,0.006967073191108944,0.014127482433665826,-0.019207163267115072,0.031480719721521194,-0.009532526696165467,-0.05166161750562774,-0.016440143137755152,0.00931547637898947,0.05201814251340774,0.04195298294696277,0.022408385339888995,-0.01348776760642205,-0.03632532514273018,-0.06941614798724179,-0.028385918821391746,-0.028043886826700563,0.013804295315991302,-0.07470154211460447,0.0036246982840272834,-0.04214870529987861,-0.025164464529597242,-0.028228094717036252,-0.01988040810048113,0.019800235070951928,-0.11592388938578181,0.021797273403539142,-0.03954933584173328,-0.07115584618210075,0.035261606265912855,0.027466823595442745,-0.05983928308470461,0.0038807940783220393,0.05005702713863695,-0.06732294027632338,-0.016904955166550408,0.03886409008260157,-0.0647006816763791,0.19619386365725505,0.11579090864817548,-0.33481317825776513,-0.3474535758058239,0.12262477226688176,-0.36402429322535884,0.11080169751181253,-0.07458954095139474,0.022425316001281805,-0.09975321155725858
"Diosdado Macapagal-January 27, 1964",0.10579775154945437,0.01518266327340695,-0.02363515451834915,-0.009022005497468405,0.025680169747343,-0.02872104961392213,0.052571769456884083,-0.0614702367778162,0.012225427100262755,0.1892485217943585,0.13345368042765046,-0.173735633981652,-0.11169263719557183,0.07987303252542619,-0.11913911595113161,-0.04714183125993216,-0.18306048358330773,-0.16704639127258683,-0.1475637057144537,0.2092148962694715,0.05665969711943943,-0.09565007020543546,-0.12224839041411327,-0.17311753712674816,0.397389984038867,0.18402679158533175,-0.0201168395319506,-0.4079522742222002,-0.025766580123574752,0.13671006360731494,0.19317276887551607,0.33502705429112656,0.014543706726882611,-0.011251326471523423,-0.08209149205252063,0.027425313993197965,0.152773769878773,0.03639613995402132,0.10672024000077693,0.015937190591933274,0.06750080296788903,0.08653024762996794,0.0005945521293412167,-0.02192290376621847,-0.033142852561940356,0.11347545398388957,0.036278258137433884,-0.0041885517680786705,0.08171310288264692,0.0030662074339047485,0.10768438978024326,0.002925242468411385,0.06930234838766254,0.08513980781962546,-0.09313561718797209,0.06883043508390031,0.007181949686475841,0.04389054331797023,0.020699955924811435,-0.04477957356562866,0.08347707798628472,0.013835644010016739,0.012460840081148736,0.06086626910724094,-0.006933401331996053,0.04135971177114721,0.0301495704437877,0.004117908050070976,0.014375968857759316,0.05143013599171802,0.06434861488370236,-0.018715692598369273,-0.013886170362099139,-0.008910099867005306,0.018398805719718,0.049140146305754986,0.04005882597952013,-0.029954507892343604,0.028591600795644687,-0.0009899971501116465,0.0016473624001176238,0.013494164231454024,0.03468649965061707
